2025-11-25 20:35:36,391 INFO  Logger.cs: 70 - 
2025-11-28 21:50:16,704 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-4
2025-11-28 21:50:16,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-4
2025-11-28 21:50:16,704 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-1
2025-11-28 21:50:16,704 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-1
2025-11-28 21:50:16,704 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-1
2025-11-28 21:50:16,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2025-11-28 21:50:16,705 INFO  ExportHelperExtension.cs: 1136 - Found 120 in link2-1
2025-11-28 21:50:16,705 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link2-1
2025-11-28 21:50:16,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-6
2025-11-28 21:50:16,706 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-6
2025-11-28 21:50:16,706 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-6
2025-11-28 21:50:16,706 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2025-11-28 21:50:16,707 INFO  ExportHelperExtension.cs: 1136 - Found 162 in link3-1
2025-11-28 21:50:16,707 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link3-1
2025-11-28 21:50:16,707 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-2
2025-11-28 21:50:16,708 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-2
2025-11-28 21:50:16,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-2
2025-11-28 21:50:16,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-3
2025-11-28 21:50:16,708 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-3
2025-11-28 21:50:16,708 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-3
2025-11-28 21:50:16,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-2
2025-11-28 21:50:16,709 INFO  ExportHelperExtension.cs: 1136 - Found 144 in link1-2
2025-11-28 21:50:16,709 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link1-2
2025-11-28 21:50:16,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2025-11-28 21:50:16,710 INFO  ExportHelperExtension.cs: 1136 - Found 188 in link4-1
2025-11-28 21:50:16,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link4-1
2025-11-28 21:50:16,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-5
2025-11-28 21:50:16,711 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-5
2025-11-28 21:50:16,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-5
2025-11-28 21:50:16,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link5-1
2025-11-28 21:50:16,712 INFO  ExportHelperExtension.cs: 1136 - Found 143 in link5-1
2025-11-28 21:50:16,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link5-1
2025-11-28 21:50:16,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link6-1
2025-11-28 21:50:16,713 INFO  ExportHelperExtension.cs: 1136 - Found 180 in link6-1
2025-11-28 21:50:16,713 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link6-1
2025-11-28 21:50:16,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from JointV2-7
2025-11-28 21:50:16,714 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-7
2025-11-28 21:50:16,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in JointV2-7
2025-11-28 21:50:16,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from RizonExoGripper1-1
2025-11-28 21:50:16,714 INFO  ExportHelperExtension.cs: 1136 - Found 82 in RizonExoGripper1-1
2025-11-28 21:50:16,714 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in RizonExoGripper1-1
2025-11-28 21:50:16,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link7-1
2025-11-28 21:50:16,715 INFO  ExportHelperExtension.cs: 1136 - Found 169 in link7-1
2025-11-28 21:50:16,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in link7-1
2025-11-28 21:50:16,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RizonExoUrdf.SLDASM
2025-11-28 21:50:16,716 INFO  ExportHelperExtension.cs: 1136 - Found 106 in RizonExoUrdf.SLDASM
2025-11-28 21:50:16,716 INFO  ExportHelperExtension.cs: 1145 - Found 7 features of type [RefAxis] in RizonExoUrdf.SLDASM
2025-11-28 21:50:16,716 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2025-11-28 21:50:16,716 INFO  ExportHelperExtension.cs: 1160 - 19 components to check
2025-11-28 21:50:16,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from baselink-1
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1136 - Found 54 in baselink-1
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in baselink-1
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-4
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-4
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-4
2025-11-28 21:50:16,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-1
2025-11-28 21:50:16,718 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-1
2025-11-28 21:50:16,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-1
2025-11-28 21:50:16,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2025-11-28 21:50:16,718 INFO  ExportHelperExtension.cs: 1136 - Found 120 in link2-1
2025-11-28 21:50:16,718 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link2-1
2025-11-28 21:50:16,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-6
2025-11-28 21:50:16,719 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-6
2025-11-28 21:50:16,719 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-6
2025-11-28 21:50:16,719 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2025-11-28 21:50:16,719 INFO  ExportHelperExtension.cs: 1136 - Found 162 in link3-1
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link3-1
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-2
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-2
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-2
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-3
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-3
2025-11-28 21:50:16,720 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-3
2025-11-28 21:50:16,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-2
2025-11-28 21:50:16,721 INFO  ExportHelperExtension.cs: 1136 - Found 144 in link1-2
2025-11-28 21:50:16,721 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link1-2
2025-11-28 21:50:16,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2025-11-28 21:50:16,722 INFO  ExportHelperExtension.cs: 1136 - Found 188 in link4-1
2025-11-28 21:50:16,722 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link4-1
2025-11-28 21:50:16,722 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-5
2025-11-28 21:50:16,722 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-5
2025-11-28 21:50:16,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-5
2025-11-28 21:50:16,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5-1
2025-11-28 21:50:16,723 INFO  ExportHelperExtension.cs: 1136 - Found 143 in link5-1
2025-11-28 21:50:16,723 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link5-1
2025-11-28 21:50:16,723 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link6-1
2025-11-28 21:50:16,724 INFO  ExportHelperExtension.cs: 1136 - Found 180 in link6-1
2025-11-28 21:50:16,728 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link6-1
2025-11-28 21:50:16,728 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from JointV2-7
2025-11-28 21:50:16,798 INFO  ExportHelperExtension.cs: 1136 - Found 42 in JointV2-7
2025-11-28 21:50:16,799 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in JointV2-7
2025-11-28 21:50:16,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from RizonExoGripper1-1
2025-11-28 21:50:16,800 INFO  ExportHelperExtension.cs: 1136 - Found 82 in RizonExoGripper1-1
2025-11-28 21:50:16,800 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in RizonExoGripper1-1
2025-11-28 21:50:16,800 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link7-1
2025-11-28 21:50:16,801 INFO  ExportHelperExtension.cs: 1136 - Found 169 in link7-1
2025-11-28 21:50:16,801 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in link7-1
2025-11-28 21:50:17,167 INFO  SwAddin.cs: 339 - Loading config tree
2025-11-28 21:50:17,171 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-11-28 21:50:17,174 INFO  SwAddin.cs: 344 - Showing property manager
2025-11-28 21:50:21,440 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:51:27,300 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:51:31,328 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:51:33,190 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:00,653 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:02,429 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:03,844 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:28,261 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:29,774 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:52:43,960 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:53:15,390 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:53:26,362 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:53:28,616 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:53:51,622 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:53:53,656 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:54:04,751 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:54:21,323 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:54:23,086 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:54:32,583 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:54:52,643 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:55:02,701 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-11-28 21:55:30,230 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2025-11-28 21:55:32,281 INFO  ExportHelperExtension.cs: 347 - Creating joint link1
2025-11-28 21:55:32,284 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link0
2025-11-28 21:55:32,285 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:32,285 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-11-28 21:55:32,285 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:32,286 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:33,086 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-28 21:55:33,086 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-28 21:55:33,086 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-28 21:55:33,086 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-28 21:55:33,152 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:33,152 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:34,680 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link0 to child link1 failed
2025-11-28 21:55:34,719 INFO  ExportHelperExtension.cs: 347 - Creating joint link2
2025-11-28 21:55:34,719 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link1
2025-11-28 21:55:34,719 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:34,719 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:34,720 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:36,801 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-28 21:55:36,801 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:36,802 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:36,803 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:36,803 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:39,819 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link1 to child link2 failed
2025-11-28 21:55:39,862 INFO  ExportHelperExtension.cs: 347 - Creating joint link3
2025-11-28 21:55:39,863 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link2
2025-11-28 21:55:39,863 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2025-11-28 21:55:39,863 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:39,863 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:39,863 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:39,864 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:39,864 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-11-28 21:55:39,864 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:39,864 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:39,864 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:39,865 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-11-28 21:55:39,865 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:39,865 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:43,357 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-28 21:55:43,358 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-28 21:55:43,358 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-28 21:55:43,358 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-28 21:55:43,358 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:43,359 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:43,360 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:43,360 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:47,595 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link2 to child link3 failed
2025-11-28 21:55:47,620 INFO  ExportHelperExtension.cs: 347 - Creating joint link4
2025-11-28 21:55:47,621 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link3
2025-11-28 21:55:47,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:47,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2025-11-28 21:55:47,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:47,621 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:47,622 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:47,623 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:52,597 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2025-11-28 21:55:52,597 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-11-28 21:55:52,597 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-11-28 21:55:52,597 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 59
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 50
2025-11-28 21:55:52,598 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 41
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:52,599 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:52,600 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 30
2025-11-28 21:55:52,600 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2025-11-28 21:55:58,166 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link3 to child link4 failed
2025-11-28 21:55:58,212 INFO  ExportHelperExtension.cs: 347 - Creating joint link5
2025-11-28 21:55:58,212 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link4
2025-11-28 21:55:58,212 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:58,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 67
2025-11-28 21:55:58,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:58,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:58,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:58,213 INFO  ExportHelperExtension.cs: 1402 - Fixing 59
2025-11-28 21:55:58,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:58,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:58,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 50
2025-11-28 21:55:58,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:58,214 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 41
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 30
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-11-28 21:55:58,215 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
